closure_item_id,source_task_id,execution_batch_id,gate_id,task_group,object_code,object_name,owner_role,source_evidence_file,source_closure_file,downstream_preview,downstream_refresh,route_status,blocks_apply,not_imported,not_real_record
GC-0339,STG2-LINK-069,GCEB-052,GR-11,stage2_structured_review,JL-7.7-01,manual_v5_candidate_7_7->record_form_template:JL-7.7-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0340,STG2-LINK-070,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_7_8->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0341,STG2-LINK-071,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_7_8->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0342,STG2-LINK-072,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-29-2022,manual_v5_candidate_7_8->procedure_document:XZTC/CX-29-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0343,STG2-LINK-073,GCEB-052,GR-11,stage2_structured_review,JL-7.8-01,manual_v5_candidate_7_8->record_form_template:JL-7.8-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0344,STG2-LINK-074,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-14-2022,manual_v5_candidate_7_9->procedure_document:XZTC/CX-14-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0345,STG2-LINK-075,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_7_9->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0346,STG2-LINK-076,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_7_9->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0347,STG2-LINK-077,GCEB-052,GR-11,stage2_structured_review,JL-7.9-01,manual_v5_candidate_7_9->record_form_template:JL-7.9-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0348,STG2-LINK-078,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_7_10->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0349,STG2-LINK-079,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_7_10->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0350,STG2-LINK-080,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_7_10->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0351,STG2-LINK-081,GCEB-052,GR-11,stage2_structured_review,JL-7.10-01,manual_v5_candidate_7_10->record_form_template:JL-7.10-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0352,STG2-LINK-082,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_7_11->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0353,STG2-LINK-083,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_7_11->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0354,STG2-LINK-084,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_7_11->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0355,STG2-LINK-085,GCEB-052,GR-11,stage2_structured_review,JL-7.11-01,manual_v5_candidate_7_11->record_form_template:JL-7.11-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0356,STG2-LINK-086,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0357,STG2-LINK-087,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0358,STG2-LINK-088,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0359,STG2-LINK-089,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-21-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-21-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0360,STG2-LINK-090,GCEB-052,GR-11,stage2_structured_review,JL-8.8-01,manual_v5_candidate_8_1->record_form_template:JL-8.8-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0361,STG2-LINK-091,GCEB-052,GR-11,stage2_structured_review,JL-8.9-01,manual_v5_candidate_8_1->record_form_template:JL-8.9-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0362,STG2-LINK-092,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_8_2->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0363,STG2-LINK-093,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-13-2022,manual_v5_candidate_8_2->procedure_document:XZTC/CX-13-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0364,STG2-LINK-094,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_2->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0365,STG2-LINK-095,GCEB-052,GR-11,stage2_structured_review,JL-8.3-01,manual_v5_candidate_8_2->record_form_template:JL-8.3-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0366,STG2-LINK-096,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_8_3->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0367,STG2-LINK-097,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_8_3->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0368,STG2-LINK-098,GCEB-052,GR-11,stage2_structured_review,JL-8.3-01,manual_v5_candidate_8_3->record_form_template:JL-8.3-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0369,STG2-LINK-099,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_8_4->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0370,STG2-LINK-100,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_4->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0371,STG2-LINK-101,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_8_4->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0372,STG2-LINK-102,GCEB-052,GR-11,stage2_structured_review,JL-8.4-01,manual_v5_candidate_8_4->record_form_template:JL-8.4-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0373,STG2-LINK-103,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-17-2022,manual_v5_candidate_8_5->procedure_document:XZTC/CX-17-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0374,STG2-LINK-104,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-18-2022,manual_v5_candidate_8_5->procedure_document:XZTC/CX-18-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0375,STG2-LINK-105,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_8_5->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0376,STG2-LINK-106,GCEB-052,GR-11,stage2_structured_review,JL-8.5-01,manual_v5_candidate_8_5->record_form_template:JL-8.5-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0377,STG2-LINK-107,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-12-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-12-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0378,STG2-LINK-108,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-18-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-18-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0379,STG2-LINK-109,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0380,STG2-LINK-110,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-21-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-21-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0381,STG2-LINK-111,GCEB-052,GR-11,stage2_structured_review,JL-8.6-01,manual_v5_candidate_8_6->record_form_template:JL-8.6-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0382,STG2-LINK-112,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_8_7->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0383,STG2-LINK-113,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_8_7->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0384,STG2-LINK-114,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_7->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0385,STG2-LINK-115,GCEB-052,GR-11,stage2_structured_review,JL-8.7-01,manual_v5_candidate_8_7->record_form_template:JL-8.7-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0386,STG2-LINK-116,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0387,STG2-LINK-117,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0388,STG2-LINK-118,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0389,STG2-LINK-119,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0390,STG2-LINK-120,GCEB-052,GR-11,stage2_structured_review,JL-8.8-01,manual_v5_candidate_8_8->record_form_template:JL-8.8-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0391,STG2-LINK-121,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0392,STG2-LINK-122,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0393,STG2-LINK-123,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0394,STG2-LINK-124,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-21-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-21-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0395,STG2-LINK-125,GCEB-052,GR-11,stage2_structured_review,JL-8.9-01,manual_v5_candidate_8_9->record_form_template:JL-8.9-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0396,USER-APPLY-AUTHORIZATION,GCEB-036,GR-13,user_authorization,apply,正式 LIMS apply 授权,用户/总控,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
