task_id,gate_id,task_group,object_code,object_name,owner_role,current_status,source_path,human_action,evidence_to_check,blocking_if_unresolved,not_real_record
STG2-LINK-072,GR-11,stage2_structured_review,XZTC/CX-29-2022,manual_v5_candidate_7_8->procedure_document:XZTC/CX-29-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-073,GR-11,stage2_structured_review,JL-7.8-01,manual_v5_candidate_7_8->record_form_template:JL-7.8-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-074,GR-11,stage2_structured_review,XZTC/CX-14-2022,manual_v5_candidate_7_9->procedure_document:XZTC/CX-14-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-075,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_7_9->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-076,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_7_9->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-077,GR-11,stage2_structured_review,JL-7.9-01,manual_v5_candidate_7_9->record_form_template:JL-7.9-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-078,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_7_10->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-079,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_7_10->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-080,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_7_10->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-081,GR-11,stage2_structured_review,JL-7.10-01,manual_v5_candidate_7_10->record_form_template:JL-7.10-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-082,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_7_11->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-083,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_7_11->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-084,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_7_11->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-085,GR-11,stage2_structured_review,JL-7.11-01,manual_v5_candidate_7_11->record_form_template:JL-7.11-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-086,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-087,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-088,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-089,GR-11,stage2_structured_review,XZTC/CX-21-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-21-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-090,GR-11,stage2_structured_review,JL-8.8-01,manual_v5_candidate_8_1->record_form_template:JL-8.8-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-091,GR-11,stage2_structured_review,JL-8.9-01,manual_v5_candidate_8_1->record_form_template:JL-8.9-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-092,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_8_2->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-093,GR-11,stage2_structured_review,XZTC/CX-13-2022,manual_v5_candidate_8_2->procedure_document:XZTC/CX-13-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-094,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_2->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-095,GR-11,stage2_structured_review,JL-8.3-01,manual_v5_candidate_8_2->record_form_template:JL-8.3-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-096,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_8_3->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-097,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_8_3->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-098,GR-11,stage2_structured_review,JL-8.3-01,manual_v5_candidate_8_3->record_form_template:JL-8.3-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-099,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_8_4->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-100,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_4->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-101,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_8_4->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-102,GR-11,stage2_structured_review,JL-8.4-01,manual_v5_candidate_8_4->record_form_template:JL-8.4-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-103,GR-11,stage2_structured_review,XZTC/CX-17-2022,manual_v5_candidate_8_5->procedure_document:XZTC/CX-17-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-104,GR-11,stage2_structured_review,XZTC/CX-18-2022,manual_v5_candidate_8_5->procedure_document:XZTC/CX-18-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-105,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_8_5->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-106,GR-11,stage2_structured_review,JL-8.5-01,manual_v5_candidate_8_5->record_form_template:JL-8.5-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-107,GR-11,stage2_structured_review,XZTC/CX-12-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-12-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-108,GR-11,stage2_structured_review,XZTC/CX-18-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-18-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-109,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-110,GR-11,stage2_structured_review,XZTC/CX-21-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-21-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-111,GR-11,stage2_structured_review,JL-8.6-01,manual_v5_candidate_8_6->record_form_template:JL-8.6-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-112,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_8_7->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-113,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_8_7->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-114,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_7->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-115,GR-11,stage2_structured_review,JL-8.7-01,manual_v5_candidate_8_7->record_form_template:JL-8.7-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-116,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-117,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-118,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-119,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-120,GR-11,stage2_structured_review,JL-8.8-01,manual_v5_candidate_8_8->record_form_template:JL-8.8-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-121,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-122,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-123,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-124,GR-11,stage2_structured_review,XZTC/CX-21-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-21-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-125,GR-11,stage2_structured_review,JL-8.9-01,manual_v5_candidate_8_9->record_form_template:JL-8.9-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
USER-APPLY-AUTHORIZATION,GR-13,user_authorization,apply,正式 LIMS apply 授权,用户/总控,closed,.team/任务板.md,确认是否允许进入正式 apply；未确认前不得写生产库。,完整人审、手册修订、人员学习、发布执行、二阶段复核和命令报告,no,yes
