closure_item_id,source_task_id,gate_id,task_group,object_code,object_name,owner_role,source_current_status,proposed_closure_status,normalized_closure_status,closure_evidence_reference,evidence_template_reference,evidence_owner,evidence_date,evidence_result,closure_comment,reviewer,review_date,preview_result,will_remain_blocking,issue,required_evidence,not_imported
GC-0057,GATE-01,GR-02,preapply_gate,GATE-01,候选修订包门禁,Codex dry-run/文件管理员复核,pending,closed,closed,TEST-COMPLETE-PREVIEW-057,TEST-COMPLETE-TEMPLATE-057,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,"17-候选修订包验证报告.json: passed, findings=0",yes
GC-0058,GATE-02,GR-02,preapply_gate,GATE-02,LIMS 预导入包结构 dry-run,Codex dry-run/文件管理员复核,pending,closed,closed,TEST-COMPLETE-PREVIEW-058,TEST-COMPLETE-TEMPLATE-058,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,"18-LIMS预导入包dry-run验证报告.json: passed, findings=0",yes
GC-0059,GATE-03,GR-02,preapply_gate,GATE-03,记录模板模拟试填,Codex dry-run/文件管理员复核,pending,closed,closed,TEST-COMPLETE-PREVIEW-059,TEST-COMPLETE-TEMPLATE-059,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,"20-记录模板试填dry-run验证报告.json: passed, findings=0",yes
GC-0060,GATE-04,GR-02,preapply_gate,GATE-04,记录模板全量模拟试填,Codex dry-run/文件管理员复核,pending,closed,closed,TEST-COMPLETE-PREVIEW-060,TEST-COMPLETE-TEMPLATE-060,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,"25-记录模板全量试填dry-run验证报告.json: passed, findings=0",yes
GC-0061,GATE-05,GR-02,preapply_gate,GATE-05,LIMS 命令层 dry-run,Codex dry-run/文件管理员复核,pending,closed,closed,TEST-COMPLETE-PREVIEW-061,TEST-COMPLETE-TEMPLATE-061,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,"21-LIMS预导入命令dry-run报告.json: passed, findings=0",yes
GC-0062,GATE-06,GR-02,preapply_gate,GATE-06,未确认 apply 阻断,Codex dry-run/文件管理员复核,pending,closed,closed,TEST-COMPLETE-PREVIEW-062,TEST-COMPLETE-TEMPLATE-062,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,"22-LIMS预导入apply闸门验证报告.json: blocked, findings=1",yes
GC-0063,GATE-07,GR-02,preapply_gate,GATE-07,候选手册人工评审,文件管理员/质量负责人/最高管理者,pending,closed,closed,TEST-COMPLETE-PREVIEW-063,TEST-COMPLETE-TEMPLATE-063,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,pending_human_review,yes
GC-0064,GATE-08,GR-02,preapply_gate,GATE-08,26 个记录模板字段评审,文件管理员/相关过程负责人/质量负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-064,TEST-COMPLETE-TEMPLATE-064,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,pending_human_review,yes
GC-0065,GATE-09,GR-02,preapply_gate,GATE-09,05-02 编号附件/表单归属,文件管理员/设备管理员/技术负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-065,TEST-COMPLETE-TEMPLATE-065,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,pending_human_review,yes
GC-0066,GATE-10,GR-02,preapply_gate,GATE-10,外来依据台账人工查新,文件管理员/质量负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-066,TEST-COMPLETE-TEMPLATE-066,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,pending_human_review,yes
GC-0067,GATE-11,GR-02,preapply_gate,GATE-11,用户明确授权 apply,用户/最高管理者授权角色,pending,closed,closed,TEST-COMPLETE-PREVIEW-067,TEST-COMPLETE-TEMPLATE-067,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,pending_human_review,yes
GC-0068,FIELD-JL-4.1-01,GR-03,record_template_field_confirmation,JL-4.1-01,公正性风险识别与处置记录,质量负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-068,TEST-COMPLETE-TEMPLATE-068,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 17；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0069,FIELD-JL-4.2-01,GR-03,record_template_field_confirmation,JL-4.2-01,保密承诺与权限确认记录,文件管理员/质量负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-069,TEST-COMPLETE-TEMPLATE-069,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 16；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0070,FIELD-JL-5-01,GR-03,record_template_field_confirmation,JL-5-01,岗位职责与授权确认表,最高管理者/技术负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-070,TEST-COMPLETE-TEMPLATE-070,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 17；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0071,FIELD-JL-6.2-01,GR-03,record_template_field_confirmation,JL-6.2-01,人员能力确认与授权记录,技术负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-071,TEST-COMPLETE-TEMPLATE-071,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 17；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0072,FIELD-JL-6.3-01,GR-03,record_template_field_confirmation,JL-6.3-01,环境条件监控与异常处置记录,检测人员/监督员,pending,closed,closed,TEST-COMPLETE-PREVIEW-072,TEST-COMPLETE-TEMPLATE-072,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 18；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0073,FIELD-JL-6.4-01,GR-03,record_template_field_confirmation,JL-6.4-01,设备状态与期间核查记录,设备管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-073,TEST-COMPLETE-TEMPLATE-073,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 17；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0074,FIELD-JL-6.5-01,GR-03,record_template_field_confirmation,JL-6.5-01,计量溯源结果确认记录,设备管理员/技术负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-074,TEST-COMPLETE-TEMPLATE-074,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 16；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0075,FIELD-JL-6.6-01,GR-03,record_template_field_confirmation,JL-6.6-01,外部服务与供应品评价记录,采购/质量负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-075,TEST-COMPLETE-TEMPLATE-075,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 16；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0076,FIELD-JL-7.1-01,GR-03,record_template_field_confirmation,JL-7.1-01,合同评审记录,业务受理/技术负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-076,TEST-COMPLETE-TEMPLATE-076,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 18；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0077,FIELD-JL-7.2-01,GR-03,record_template_field_confirmation,JL-7.2-01,方法验证/确认记录,技术负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-077,TEST-COMPLETE-TEMPLATE-077,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 17；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0078,FIELD-JL-7.3-01,GR-03,record_template_field_confirmation,JL-7.3-01,抽样条件启用评审记录,技术负责人/业务受理,pending,closed,closed,TEST-COMPLETE-PREVIEW-078,TEST-COMPLETE-TEMPLATE-078,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 17；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0079,FIELD-JL-7.4-01,GR-03,record_template_field_confirmation,JL-7.4-01,样品接收与异常处置记录,样品管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-079,TEST-COMPLETE-TEMPLATE-079,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 17；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0080,FIELD-JL-7.5-01,GR-03,record_template_field_confirmation,JL-7.5-01,技术记录更正记录,原记录人员/复核人员,pending,closed,closed,TEST-COMPLETE-PREVIEW-080,TEST-COMPLETE-TEMPLATE-080,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 17；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0081,FIELD-JL-7.6-01,GR-03,record_template_field_confirmation,JL-7.6-01,测量不确定度适用性评审记录,技术负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-081,TEST-COMPLETE-TEMPLATE-081,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 16；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0082,FIELD-JL-7.7-01,GR-03,record_template_field_confirmation,JL-7.7-01,结果有效性监控计划与评价记录,技术负责人/质量负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-082,TEST-COMPLETE-TEMPLATE-082,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 17；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0083,FIELD-JL-7.8-01,GR-03,record_template_field_confirmation,JL-7.8-01,报告复核与授权签发记录,复核人/授权签字人,pending,closed,closed,TEST-COMPLETE-PREVIEW-083,TEST-COMPLETE-TEMPLATE-083,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 16；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0084,FIELD-JL-7.9-01,GR-03,record_template_field_confirmation,JL-7.9-01,投诉处理记录,质量负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-084,TEST-COMPLETE-TEMPLATE-084,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 17；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0085,FIELD-JL-7.10-01,GR-03,record_template_field_confirmation,JL-7.10-01,不符合工作影响评价与恢复授权记录,质量负责人/技术负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-085,TEST-COMPLETE-TEMPLATE-085,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 16；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0086,FIELD-JL-7.11-01,GR-03,record_template_field_confirmation,JL-7.11-01,电子表格/软件适用性确认记录,技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-086,TEST-COMPLETE-TEMPLATE-086,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 18；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
GC-0087,FIELD-JL-8.3-01,GR-03,record_template_field_confirmation,JL-8.3-01,文件修订评审与发布记录,文件管理员/质量负责人,pending,closed,closed,TEST-COMPLETE-PREVIEW-087,TEST-COMPLETE-TEMPLATE-087,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,需确认字段数 17；缺口：保存位置；保存期限；保密等级；现用表单一致性；责任岗位签核规则,yes
