task_id,gate_id,task_group,object_code,object_name,owner_role,source_current_status,closure_preview_result,refreshed_task_status,accepted_for_refresh,blocking_before_refresh,blocking_after_refresh,closure_evidence_reference,evidence_template_reference,source_path,not_imported,not_real_record
STG2-LINK-074,GR-11,stage2_structured_review,XZTC/CX-14-2022,manual_v5_candidate_7_9->procedure_document:XZTC/CX-14-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-344,TEST-COMPLETE-TEMPLATE-344,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-075,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_7_9->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-345,TEST-COMPLETE-TEMPLATE-345,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-076,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_7_9->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-346,TEST-COMPLETE-TEMPLATE-346,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-077,GR-11,stage2_structured_review,JL-7.9-01,manual_v5_candidate_7_9->record_form_template:JL-7.9-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-347,TEST-COMPLETE-TEMPLATE-347,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-078,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_7_10->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-348,TEST-COMPLETE-TEMPLATE-348,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-079,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_7_10->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-349,TEST-COMPLETE-TEMPLATE-349,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-080,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_7_10->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-350,TEST-COMPLETE-TEMPLATE-350,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-081,GR-11,stage2_structured_review,JL-7.10-01,manual_v5_candidate_7_10->record_form_template:JL-7.10-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-351,TEST-COMPLETE-TEMPLATE-351,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-082,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_7_11->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-352,TEST-COMPLETE-TEMPLATE-352,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-083,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_7_11->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-353,TEST-COMPLETE-TEMPLATE-353,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-084,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_7_11->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-354,TEST-COMPLETE-TEMPLATE-354,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-085,GR-11,stage2_structured_review,JL-7.11-01,manual_v5_candidate_7_11->record_form_template:JL-7.11-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-355,TEST-COMPLETE-TEMPLATE-355,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-086,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-356,TEST-COMPLETE-TEMPLATE-356,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-087,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-357,TEST-COMPLETE-TEMPLATE-357,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-088,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-358,TEST-COMPLETE-TEMPLATE-358,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-089,GR-11,stage2_structured_review,XZTC/CX-21-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-21-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-359,TEST-COMPLETE-TEMPLATE-359,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-090,GR-11,stage2_structured_review,JL-8.8-01,manual_v5_candidate_8_1->record_form_template:JL-8.8-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-360,TEST-COMPLETE-TEMPLATE-360,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-091,GR-11,stage2_structured_review,JL-8.9-01,manual_v5_candidate_8_1->record_form_template:JL-8.9-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-361,TEST-COMPLETE-TEMPLATE-361,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-092,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_8_2->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-362,TEST-COMPLETE-TEMPLATE-362,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-093,GR-11,stage2_structured_review,XZTC/CX-13-2022,manual_v5_candidate_8_2->procedure_document:XZTC/CX-13-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-363,TEST-COMPLETE-TEMPLATE-363,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-094,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_2->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-364,TEST-COMPLETE-TEMPLATE-364,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-095,GR-11,stage2_structured_review,JL-8.3-01,manual_v5_candidate_8_2->record_form_template:JL-8.3-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-365,TEST-COMPLETE-TEMPLATE-365,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-096,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_8_3->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-366,TEST-COMPLETE-TEMPLATE-366,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-097,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_8_3->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-367,TEST-COMPLETE-TEMPLATE-367,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-098,GR-11,stage2_structured_review,JL-8.3-01,manual_v5_candidate_8_3->record_form_template:JL-8.3-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-368,TEST-COMPLETE-TEMPLATE-368,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-099,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_8_4->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-369,TEST-COMPLETE-TEMPLATE-369,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-100,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_4->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-370,TEST-COMPLETE-TEMPLATE-370,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-101,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_8_4->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-371,TEST-COMPLETE-TEMPLATE-371,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-102,GR-11,stage2_structured_review,JL-8.4-01,manual_v5_candidate_8_4->record_form_template:JL-8.4-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-372,TEST-COMPLETE-TEMPLATE-372,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-103,GR-11,stage2_structured_review,XZTC/CX-17-2022,manual_v5_candidate_8_5->procedure_document:XZTC/CX-17-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-373,TEST-COMPLETE-TEMPLATE-373,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-104,GR-11,stage2_structured_review,XZTC/CX-18-2022,manual_v5_candidate_8_5->procedure_document:XZTC/CX-18-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-374,TEST-COMPLETE-TEMPLATE-374,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-105,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_8_5->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-375,TEST-COMPLETE-TEMPLATE-375,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-106,GR-11,stage2_structured_review,JL-8.5-01,manual_v5_candidate_8_5->record_form_template:JL-8.5-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-376,TEST-COMPLETE-TEMPLATE-376,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-107,GR-11,stage2_structured_review,XZTC/CX-12-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-12-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-377,TEST-COMPLETE-TEMPLATE-377,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-108,GR-11,stage2_structured_review,XZTC/CX-18-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-18-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-378,TEST-COMPLETE-TEMPLATE-378,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-109,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-379,TEST-COMPLETE-TEMPLATE-379,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-110,GR-11,stage2_structured_review,XZTC/CX-21-2022,manual_v5_candidate_8_6->procedure_document:XZTC/CX-21-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-380,TEST-COMPLETE-TEMPLATE-380,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-111,GR-11,stage2_structured_review,JL-8.6-01,manual_v5_candidate_8_6->record_form_template:JL-8.6-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-381,TEST-COMPLETE-TEMPLATE-381,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-112,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_8_7->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-382,TEST-COMPLETE-TEMPLATE-382,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-113,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_8_7->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-383,TEST-COMPLETE-TEMPLATE-383,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-114,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_7->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-384,TEST-COMPLETE-TEMPLATE-384,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-115,GR-11,stage2_structured_review,JL-8.7-01,manual_v5_candidate_8_7->record_form_template:JL-8.7-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-385,TEST-COMPLETE-TEMPLATE-385,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-116,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-386,TEST-COMPLETE-TEMPLATE-386,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-117,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-387,TEST-COMPLETE-TEMPLATE-387,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-118,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-388,TEST-COMPLETE-TEMPLATE-388,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-119,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_8->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-389,TEST-COMPLETE-TEMPLATE-389,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-120,GR-11,stage2_structured_review,JL-8.8-01,manual_v5_candidate_8_8->record_form_template:JL-8.8-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-390,TEST-COMPLETE-TEMPLATE-390,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-121,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-391,TEST-COMPLETE-TEMPLATE-391,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-122,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-392,TEST-COMPLETE-TEMPLATE-392,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-123,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-393,TEST-COMPLETE-TEMPLATE-393,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-124,GR-11,stage2_structured_review,XZTC/CX-21-2022,manual_v5_candidate_8_9->procedure_document:XZTC/CX-21-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-394,TEST-COMPLETE-TEMPLATE-394,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-125,GR-11,stage2_structured_review,JL-8.9-01,manual_v5_candidate_8_9->record_form_template:JL-8.9-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-395,TEST-COMPLETE-TEMPLATE-395,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
USER-APPLY-AUTHORIZATION,GR-13,user_authorization,apply,正式 LIMS apply 授权,用户/总控,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-396,TEST-COMPLETE-TEMPLATE-396,.team/任务板.md,yes,yes
